Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Cluster 13,Cluster 14,Cluster 15,Cluster 16,Cluster 17  ,Cluster 18,Cluster 19,Cluster 20,Cluster 21,Cluster 22,Cluster 23,Cluster 24,Cluster 25,Cluster 26,Cluster 27,Cluster 28,Cluster 29,Cluster 30,Cluster 31,Cluster 32,Cluster 33,Cluster 34,Cluster 35,Cluster 36,Cluster 37  ,Cluster 38,Cluster 39,Cluster 40,Cluster 41,Cluster 42,Cluster 43,Cluster 44,Cluster 45,Cluster 46,Cluster 47,Cluster 48,Cluster 49,Cluster 50,Cluster 51,Cluster 52,Cluster 53,Cluster 54,Cluster 55,Cluster 56,Cluster 57,Cluster 58,Cluster 59,Cluster 60,Cluster 61,Cluster 62,Cluster 63,Cluster 64,Cluster 65,Cluster 66,Cluster 67,Cluster 68,Cluster 69,Cluster 70,Cluster 71,Cluster 72,Cluster 73,Cluster 74,Cluster 75,Cluster 76,Cluster 77,Cluster 78,Cluster 79,Cluster 80,Cluster 81,Cluster 82,Cluster 83,Cluster 84,Cluster 85,Cluster 86,Cluster 87,Cluster 88,Cluster 89,Cluster 90,Cluster 91,Cluster 92,Cluster 93,Cluster 94,Cluster 95,Cluster 96,Cluster 97,Cluster 98,Cluster 99,Cluster 100,Cluster 101,Cluster 102,Cluster 103,Lattice Constant Mismatch ,Electronegativity Difference,Mo,Zr,Composition
-0.28125,-0.208333333,-0.3125,-0.229166667,-0.3125,-0.083333333,-0.208333333,-0.239583333,-0.291666667,-0.3125,-0.21875,-0.125,-0.255208333,-0.166666667,-0.229166667,-0.28125,-0.229166667,-0.291666667,-0.125,-0.208333333,-0.333333333,-0.21875,-0.28125,-0.192708333,-0.270833333,-0.166666667,-0.208333333,-0.270833333,-0.229166667,-0.270833333,-0.239583333,-0.234375,-0.34375,-0.260416667,-0.197916667,-0.291666667,-0.213541667,-0.25,-0.260416667,-0.276041667,-0.1875,-0.364583333,-0.4375,-0.354166667,-0.40625,-0.317708333,-0.364583333,-0.390625,-0.354166667,-0.375,-0.385416667,-0.364583333,-0.395833333,-0.40625,-0.291666667,-0.354166667,-0.34375,-0.229166667,-0.255208333,-0.302083333,-0.354166667,-0.317708333,-0.359375,-0.375,-0.385416667,-0.354166667,-0.375,-0.260416667,-0.270833333,-0.354166667,-0.328125,-0.359375,-0.317708333,-0.338541667,-0.364583333,-0.411458333,-0.359375,-0.354166667,-0.333333333,-0.333333333,-0.369791667,-0.375,-0.348958333,-0.385416667,-0.359375,-0.34375,-0.416666667,-0.401041667,-0.40625,-0.385416667,-0.427083333,-0.416666667,-0.4375,-0.4375,-0.4375,-0.416666667,-0.354166667,-0.427083333,-0.4375,-0.4375,-0.4375,-0.416666667,-0.4375,0.071070183,0.052985674,0.56,0.44,Mo0.56.Zr0.44
-0.203125,-0.270833333,-0.260416667,-0.244791667,-0.15625,-0.208333333,-0.244791667,-0.25,-0.260416667,-0.244791667,-0.203125,-0.239583333,-0.239583333,-0.270833333,-0.229166667,-0.21875,-0.213541667,-0.239583333,-0.15625,-0.213541667,-0.244791667,-0.25,-0.21875,-0.239583333,-0.213541667,-0.208333333,-0.244791667,-0.1875,-0.229166667,-0.260416667,-0.260416667,-0.239583333,-0.203125,-0.239583333,-0.270833333,-0.213541667,-0.239583333,-0.25,-0.260416667,-0.239583333,-0.239583333,-0.369791667,-0.421875,-0.453125,-0.354166667,-0.416666667,-0.395833333,-0.388020833,-0.390625,-0.401041667,-0.317708333,-0.354166667,-0.369791667,-0.3125,-0.354166667,-0.291666667,-0.395833333,-0.416666667,-0.385416667,-0.411458333,-0.401041667,-0.416666667,-0.4140625,-0.307291667,-0.385416667,-0.354166667,-0.411458333,-0.385416667,-0.395833333,-0.372395833,-0.408854167,-0.372395833,-0.408854167,-0.3984375,-0.390625,-0.354166667,-0.432291667,-0.432291667,-0.375,-0.395833333,-0.432291667,-0.388020833,-0.401041667,-0.375,-0.4140625,-0.40625,-0.442708333,-0.354166667,-0.421875,-0.348958333,-0.442708333,-0.46875,-0.5625,-0.453125,-0.5,-0.489583333,-0.583333333,-0.427083333,-0.5625,-0.5,-0.526041667,-0.583333333,-0.583333333,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.1875,-0.125,-0.208333333,-0.229166667,-0.25,-0.145833333,-0.260416667,-0.223958333,-0.260416667,-0.177083333,-0.28125,-0.239583333,-0.21875,-0.104166667,-0.270833333,-0.171875,-0.25,-0.197916667,-0.28125,-0.177083333,-0.177083333,-0.192708333,-0.213541667,-0.197916667,-0.21875,-0.166666667,-0.208333333,-0.21875,-0.229166667,-0.229166667,-0.177083333,-0.171875,-0.1875,-0.1875,-0.229166667,-0.239583333,-0.192708333,-0.234375,-0.208333333,-0.255208333,-0.239583333,-0.260416667,-0.34375,-0.239583333,-0.3125,-0.3125,-0.375,-0.346354167,-0.296875,-0.380208333,-0.375,-0.40625,-0.3125,-0.34375,-0.302083333,-0.364583333,-0.317708333,-0.229166667,-0.348958333,-0.354166667,-0.421875,-0.338541667,-0.3984375,-0.401041667,-0.375,-0.432291667,-0.364583333,-0.260416667,-0.333333333,-0.3828125,-0.411458333,-0.354166667,-0.434895833,-0.388020833,-0.385416667,-0.388020833,-0.309895833,-0.328125,-0.375,-0.333333333,-0.403645833,-0.411458333,-0.442708333,-0.385416667,-0.416666667,-0.442708333,-0.421875,-0.4296875,-0.46875,-0.348958333,-0.380208333,-0.322916667,-0.34375,-0.390625,-0.4375,-0.328125,-0.270833333,-0.364583333,-0.390625,-0.4375,-0.380208333,-0.34375,-0.395833333,0.06410854,0.050865559,0.31,0.69,Mo0.31.Zr0.69
-0.21875,-0.291666667,-0.270833333,-0.265625,-0.203125,-0.270833333,-0.244791667,-0.229166667,-0.244791667,-0.239583333,-0.203125,-0.28125,-0.2578125,-0.270833333,-0.28125,-0.244791667,-0.265625,-0.265625,-0.15625,-0.260416667,-0.255208333,-0.223958333,-0.260416667,-0.252604167,-0.260416667,-0.208333333,-0.260416667,-0.276041667,-0.28125,-0.260416667,-0.260416667,-0.236979167,-0.21875,-0.223958333,-0.25,-0.260416667,-0.236979167,-0.229166667,-0.255208333,-0.236979167,-0.239583333,-0.380208333,-0.3984375,-0.4375,-0.348958333,-0.403645833,-0.395833333,-0.381510417,-0.380208333,-0.395833333,-0.341145833,-0.364583333,-0.377604167,-0.3125,-0.372395833,-0.338541667,-0.401041667,-0.416666667,-0.393229167,-0.390625,-0.375,-0.407552083,-0.390625,-0.333333333,-0.364583333,-0.361979167,-0.361979167,-0.393229167,-0.380208333,-0.345052083,-0.369791667,-0.354166667,-0.359375,-0.3828125,-0.369791667,-0.354166667,-0.390625,-0.384114583,-0.377604167,-0.401041667,-0.342447917,-0.36328125,-0.377604167,-0.3671875,-0.38671875,-0.372395833,-0.377604167,-0.33984375,-0.375,-0.372395833,-0.3984375,-0.46875,-0.4921875,-0.421875,-0.46875,-0.4609375,-0.5,-0.395833333,-0.4921875,-0.46875,-0.484375,-0.5,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.15625,-0.208333333,-0.25,-0.239583333,-0.125,-0.166666667,-0.208333333,-0.260416667,-0.1875,-0.177083333,-0.0625,-0.229166667,-0.270833333,-0.083333333,-0.208333333,-0.25,-0.25,-0.25,-0.1875,-0.21875,-0.15625,-0.208333333,-0.260416667,-0.25,-0.260416667,-0.25,-0.166666667,-0.28125,-0.229166667,-0.145833333,-0.125,-0.239583333,-0.09375,-0.25,-0.291666667,-0.239583333,-0.28125,-0.208333333,-0.208333333,-0.25,-0.229166667,-0.260416667,-0.375,-0.333333333,-0.28125,-0.34375,-0.364583333,-0.322916667,-0.302083333,-0.364583333,-0.260416667,-0.302083333,-0.291666667,-0.21875,-0.28125,-0.208333333,-0.333333333,-0.291666667,-0.3125,-0.3125,-0.34375,-0.333333333,-0.354166667,-0.25,-0.3125,-0.291666667,-0.395833333,-0.322916667,-0.354166667,-0.3125,-0.364583333,-0.333333333,-0.354166667,-0.375,-0.385416667,-0.322916667,-0.364583333,-0.333333333,-0.28125,-0.3125,-0.375,-0.28125,-0.322916667,-0.302083333,-0.34375,-0.333333333,-0.322916667,-0.291666667,-0.28125,-0.270833333,-0.354166667,-0.3125,-0.375,-0.375,-0.4375,-0.333333333,-0.354166667,-0.28125,-0.375,-0.4375,-0.333333333,-0.354166667,-0.354166667,0.069819849,0.053702665,0.44,0.56,Mo0.44.Zr0.56
-0.3125,-0.145833333,-0.239583333,-0.260416667,-0.28125,-0.208333333,-0.25,-0.265625,-0.270833333,-0.239583333,-0.28125,-0.291666667,-0.239583333,-0.166666667,-0.260416667,-0.229166667,-0.28125,-0.239583333,-0.25,-0.270833333,-0.21875,-0.276041667,-0.25,-0.229166667,-0.270833333,-0.166666667,-0.229166667,-0.239583333,-0.260416667,-0.260416667,-0.260416667,-0.208333333,-0.25,-0.239583333,-0.291666667,-0.291666667,-0.21875,-0.276041667,-0.270833333,-0.260416667,-0.291666667,-0.385416667,-0.375,-0.270833333,-0.427083333,-0.338541667,-0.385416667,-0.40625,-0.359375,-0.380208333,-0.421875,-0.401041667,-0.34375,-0.4375,-0.390625,-0.385416667,-0.333333333,-0.229166667,-0.361979167,-0.333333333,-0.364583333,-0.325520833,-0.377604167,-0.427083333,-0.40625,-0.401041667,-0.395833333,-0.3125,-0.364583333,-0.416666667,-0.393229167,-0.416666667,-0.377604167,-0.388020833,-0.364583333,-0.395833333,-0.3125,-0.348958333,-0.380208333,-0.364583333,-0.40625,-0.416666667,-0.388020833,-0.411458333,-0.388020833,-0.385416667,-0.385416667,-0.40625,-0.40625,-0.34375,-0.375,-0.447916667,-0.375,-0.484375,-0.4375,-0.442708333,-0.291666667,-0.479166667,-0.484375,-0.5,-0.494791667,-0.447916667,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.25,-0.3125,-0.229166667,-0.25,-0.28125,-0.270833333,-0.229166667,-0.223958333,-0.239583333,-0.234375,-0.296875,-0.28125,-0.263020833,-0.25,-0.255208333,-0.265625,-0.197916667,-0.203125,-0.203125,-0.265625,-0.234375,-0.223958333,-0.265625,-0.236979167,-0.28125,-0.270833333,-0.255208333,-0.239583333,-0.265625,-0.260416667,-0.239583333,-0.252604167,-0.234375,-0.255208333,-0.239583333,-0.223958333,-0.247395833,-0.244791667,-0.21875,-0.252604167,-0.229166667,-0.416666667,-0.34375,-0.453125,-0.390625,-0.424479167,-0.385416667,-0.381510417,-0.4296875,-0.372395833,-0.401041667,-0.4140625,-0.4375,-0.40625,-0.4140625,-0.4375,-0.380208333,-0.458333333,-0.385416667,-0.411458333,-0.356770833,-0.420572917,-0.356770833,-0.40625,-0.359375,-0.395833333,-0.356770833,-0.421875,-0.375,-0.360677083,-0.369791667,-0.369791667,-0.354166667,-0.380208333,-0.348958333,-0.377604167,-0.40625,-0.401041667,-0.3984375,-0.385416667,-0.358072917,-0.380208333,-0.377604167,-0.385416667,-0.381510417,-0.375,-0.372395833,-0.389322917,-0.375,-0.432291667,-0.361979167,-0.479166667,-0.5078125,-0.4765625,-0.40625,-0.497395833,-0.541666667,-0.489583333,-0.5390625,-0.53125,-0.520833333,-0.541666667,-0.541666667,0.069819849,0.053702665,0.44,0.56,Mo0.44.Zr0.56
-0.203125,-0.270833333,-0.21875,-0.203125,-0.15625,-0.208333333,-0.244791667,-0.208333333,-0.260416667,-0.244791667,-0.203125,-0.208333333,-0.203125,-0.270833333,-0.229166667,-0.21875,-0.234375,-0.229166667,-0.21875,-0.234375,-0.265625,-0.270833333,-0.223958333,-0.25,-0.265625,-0.291666667,-0.255208333,-0.21875,-0.25,-0.270833333,-0.197916667,-0.213541667,-0.171875,-0.270833333,-0.25,-0.255208333,-0.229166667,-0.21875,-0.229166667,-0.244791667,-0.270833333,-0.354166667,-0.359375,-0.416666667,-0.333333333,-0.375,-0.322916667,-0.338541667,-0.364583333,-0.338541667,-0.296875,-0.296875,-0.34375,-0.296875,-0.328125,-0.260416667,-0.354166667,-0.395833333,-0.348958333,-0.40625,-0.380208333,-0.385416667,-0.364583333,-0.3125,-0.348958333,-0.322916667,-0.333333333,-0.369791667,-0.34375,-0.354166667,-0.354166667,-0.328125,-0.375,-0.328125,-0.333333333,-0.3125,-0.380208333,-0.403645833,-0.390625,-0.377604167,-0.359375,-0.377604167,-0.3828125,-0.356770833,-0.359375,-0.3828125,-0.40625,-0.3359375,-0.421875,-0.3671875,-0.369791667,-0.4375,-0.5,-0.40625,-0.4375,-0.447916667,-0.520833333,-0.395833333,-0.5,-0.4375,-0.479166667,-0.520833333,-0.520833333,0.067543055,0.052765441,0.38,0.63,Mo0.38.Zr0.63
-0.21875,-0.125,-0.197916667,-0.1875,-0.21875,-0.166666667,-0.1875,-0.208333333,-0.197916667,-0.166666667,-0.21875,-0.21875,-0.177083333,-0.125,-0.177083333,-0.177083333,-0.21875,-0.177083333,-0.15625,-0.21875,-0.166666667,-0.208333333,-0.177083333,-0.177083333,-0.21875,-0.125,-0.166666667,-0.1875,-0.177083333,-0.197916667,-0.197916667,-0.166666667,-0.21875,-0.177083333,-0.229166667,-0.21875,-0.166666667,-0.208333333,-0.197916667,-0.1875,-0.21875,-0.322916667,-0.34375,-0.239583333,-0.385416667,-0.28125,-0.333333333,-0.361979167,-0.302083333,-0.333333333,-0.380208333,-0.348958333,-0.302083333,-0.40625,-0.333333333,-0.364583333,-0.333333333,-0.25,-0.317708333,-0.270833333,-0.333333333,-0.286458333,-0.3359375,-0.380208333,-0.364583333,-0.34375,-0.364583333,-0.270833333,-0.333333333,-0.369791667,-0.341145833,-0.3671875,-0.346354167,-0.346354167,-0.369791667,-0.380208333,-0.307291667,-0.302083333,-0.333333333,-0.322916667,-0.369791667,-0.359375,-0.330729167,-0.359375,-0.3359375,-0.338541667,-0.359375,-0.385416667,-0.359375,-0.3125,-0.354166667,-0.416666667,-0.34375,-0.5,-0.4375,-0.416666667,-0.270833333,-0.46875,-0.5,-0.5625,-0.5,-0.4375,-0.520833333,0.05937684,0.047846707,0.25,0.75,Mo0.25.Zr0.75
-0.234375,-0.145833333,-0.166666667,-0.192708333,-0.203125,-0.229166667,-0.192708333,-0.197916667,-0.213541667,-0.114583333,-0.21875,-0.177083333,-0.182291667,-0.25,-0.192708333,-0.21875,-0.192708333,-0.203125,-0.15625,-0.145833333,-0.21875,-0.135416667,-0.161458333,-0.197916667,-0.182291667,-0.208333333,-0.197916667,-0.21875,-0.203125,-0.197916667,-0.114583333,-0.229166667,-0.15625,-0.151041667,-0.177083333,-0.197916667,-0.192708333,-0.177083333,-0.213541667,-0.197916667,-0.21875,-0.364583333,-0.28125,-0.25,-0.385416667,-0.302083333,-0.322916667,-0.354166667,-0.333333333,-0.322916667,-0.380208333,-0.348958333,-0.296875,-0.421875,-0.40625,-0.385416667,-0.3125,-0.270833333,-0.369791667,-0.3125,-0.3125,-0.302083333,-0.317708333,-0.385416667,-0.34375,-0.338541667,-0.333333333,-0.333333333,-0.375,-0.375,-0.34375,-0.375,-0.348958333,-0.34375,-0.3125,-0.328125,-0.291666667,-0.328125,-0.40625,-0.369791667,-0.364583333,-0.390625,-0.354166667,-0.390625,-0.354166667,-0.354166667,-0.34375,-0.369791667,-0.390625,-0.322916667,-0.317708333,-0.479166667,-0.328125,-0.484375,-0.375,-0.453125,-0.333333333,-0.5,-0.515625,-0.5625,-0.552083333,-0.520833333,-0.604166667,0.05937684,0.047846707,0.25,0.75,Mo0.25.Zr0.75
-0.265625,-0.291666667,-0.260416667,-0.213541667,-0.203125,-0.270833333,-0.276041667,-0.239583333,-0.260416667,-0.265625,-0.234375,-0.21875,-0.239583333,-0.25,-0.270833333,-0.260416667,-0.255208333,-0.203125,-0.15625,-0.244791667,-0.223958333,-0.260416667,-0.260416667,-0.25,-0.255208333,-0.208333333,-0.223958333,-0.270833333,-0.270833333,-0.260416667,-0.260416667,-0.25,-0.234375,-0.203125,-0.166666667,-0.244791667,-0.239583333,-0.260416667,-0.260416667,-0.25,-0.21875,-0.4375,-0.4296875,-0.4375,-0.40625,-0.369791667,-0.364583333,-0.393229167,-0.3984375,-0.356770833,-0.338541667,-0.333333333,-0.390625,-0.40625,-0.385416667,-0.354166667,-0.395833333,-0.479166667,-0.40625,-0.442708333,-0.424479167,-0.408854167,-0.380208333,-0.385416667,-0.419270833,-0.359375,-0.395833333,-0.427083333,-0.364583333,-0.40625,-0.375,-0.377604167,-0.411458333,-0.341145833,-0.401041667,-0.361979167,-0.416666667,-0.411458333,-0.4375,-0.40625,-0.388020833,-0.427083333,-0.388020833,-0.3828125,-0.354166667,-0.395833333,-0.4140625,-0.356770833,-0.390625,-0.40625,-0.40625,-0.520833333,-0.5078125,-0.5,-0.53125,-0.510416667,-0.5,-0.510416667,-0.546875,-0.5625,-0.552083333,-0.541666667,-0.5625,0.069819849,0.053702665,0.44,0.56,Mo0.44.Zr0.56
-0.25,-0.229166667,-0.239583333,-0.177083333,-0.203125,-0.270833333,-0.229166667,-0.208333333,-0.197916667,-0.229166667,-0.25,-0.21875,-0.223958333,-0.229166667,-0.229166667,-0.197916667,-0.208333333,-0.203125,-0.15625,-0.208333333,-0.177083333,-0.208333333,-0.239583333,-0.223958333,-0.208333333,-0.208333333,-0.177083333,-0.229166667,-0.229166667,-0.239583333,-0.239583333,-0.223958333,-0.25,-0.203125,-0.166666667,-0.208333333,-0.223958333,-0.208333333,-0.197916667,-0.223958333,-0.21875,-0.421875,-0.40625,-0.401041667,-0.4375,-0.315104167,-0.328125,-0.373697917,-0.372395833,-0.325520833,-0.354166667,-0.307291667,-0.385416667,-0.390625,-0.401041667,-0.385416667,-0.447916667,-0.416666667,-0.380208333,-0.395833333,-0.408854167,-0.356770833,-0.36328125,-0.390625,-0.4140625,-0.333333333,-0.375,-0.40625,-0.385416667,-0.393229167,-0.346354167,-0.354166667,-0.375,-0.309895833,-0.375,-0.361979167,-0.3828125,-0.354166667,-0.364583333,-0.40625,-0.346354167,-0.381510417,-0.333333333,-0.34375,-0.303385417,-0.330729167,-0.348958333,-0.341145833,-0.3359375,-0.348958333,-0.393229167,-0.541666667,-0.515625,-0.5625,-0.5,-0.546875,-0.520833333,-0.5625,-0.625,-0.625,-0.625,-0.625,-0.666666667,0.06410854,0.050865559,0.31,0.69,Mo0.31.Zr0.69
-0.28125,-0.166666667,-0.229166667,-0.239583333,-0.1875,-0.25,-0.239583333,-0.291666667,-0.229166667,-0.239583333,-0.28125,-0.28125,-0.239583333,-0.166666667,-0.197916667,-0.260416667,-0.28125,-0.25,-0.09375,-0.28125,-0.239583333,-0.291666667,-0.260416667,-0.239583333,-0.28125,-0.125,-0.239583333,-0.229166667,-0.197916667,-0.229166667,-0.229166667,-0.239583333,-0.28125,-0.25,-0.3125,-0.28125,-0.239583333,-0.291666667,-0.229166667,-0.239583333,-0.28125,-0.34375,-0.3125,-0.270833333,-0.375,-0.3125,-0.354166667,-0.354166667,-0.333333333,-0.34375,-0.34375,-0.322916667,-0.270833333,-0.375,-0.375,-0.3125,-0.333333333,-0.25,-0.348958333,-0.322916667,-0.333333333,-0.307291667,-0.338541667,-0.338541667,-0.359375,-0.328125,-0.375,-0.34375,-0.395833333,-0.390625,-0.369791667,-0.385416667,-0.364583333,-0.375,-0.354166667,-0.34375,-0.322916667,-0.322916667,-0.354166667,-0.333333333,-0.395833333,-0.359375,-0.348958333,-0.364583333,-0.34375,-0.348958333,-0.333333333,-0.34375,-0.3125,-0.291666667,-0.333333333,-0.395833333,-0.3125,-0.40625,-0.375,-0.385416667,-0.291666667,-0.416666667,-0.40625,-0.4375,-0.427083333,-0.395833333,-0.4375,0.071070183,0.052985674,0.56,0.44,Mo0.56.Zr0.44
-0.28125,-0.25,-0.208333333,-0.239583333,-0.1875,-0.166666667,-0.239583333,-0.28125,-0.229166667,-0.239583333,-0.28125,-0.1875,-0.239583333,-0.208333333,-0.208333333,-0.25,-0.28125,-0.145833333,-0.0625,-0.28125,-0.239583333,-0.260416667,-0.25,-0.239583333,-0.28125,-0.083333333,-0.239583333,-0.1875,-0.208333333,-0.25,-0.25,-0.239583333,-0.28125,-0.145833333,-0.208333333,-0.28125,-0.239583333,-0.260416667,-0.229166667,-0.239583333,-0.1875,-0.359375,-0.28125,-0.34375,-0.333333333,-0.317708333,-0.333333333,-0.333333333,-0.348958333,-0.3125,-0.333333333,-0.302083333,-0.302083333,-0.34375,-0.322916667,-0.270833333,-0.270833333,-0.291666667,-0.302083333,-0.338541667,-0.3125,-0.317708333,-0.333333333,-0.333333333,-0.333333333,-0.28125,-0.333333333,-0.328125,-0.322916667,-0.354166667,-0.348958333,-0.359375,-0.348958333,-0.348958333,-0.333333333,-0.317708333,-0.338541667,-0.348958333,-0.291666667,-0.260416667,-0.34375,-0.338541667,-0.317708333,-0.333333333,-0.333333333,-0.333333333,-0.302083333,-0.328125,-0.3125,-0.3125,-0.291666667,-0.375,-0.359375,-0.359375,-0.3125,-0.375,-0.375,-0.364583333,-0.375,-0.375,-0.375,-0.375,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
-0.21875,-0.208333333,-0.270833333,-0.239583333,-0.25,-0.333333333,-0.28125,-0.291666667,-0.229166667,-0.28125,-0.21875,-0.291666667,-0.28125,-0.208333333,-0.208333333,-0.229166667,-0.177083333,-0.25,-0.125,-0.177083333,-0.239583333,-0.291666667,-0.270833333,-0.28125,-0.177083333,-0.166666667,-0.239583333,-0.208333333,-0.208333333,-0.270833333,-0.270833333,-0.28125,-0.21875,-0.25,-0.25,-0.177083333,-0.28125,-0.291666667,-0.229166667,-0.28125,-0.291666667,-0.322916667,-0.40625,-0.34375,-0.354166667,-0.34375,-0.375,-0.364583333,-0.333333333,-0.375,-0.354166667,-0.364583333,-0.364583333,-0.34375,-0.395833333,-0.416666667,-0.4375,-0.375,-0.427083333,-0.385416667,-0.416666667,-0.364583333,-0.395833333,-0.375,-0.385416667,-0.385416667,-0.427083333,-0.416666667,-0.458333333,-0.395833333,-0.40625,-0.375,-0.427083333,-0.385416667,-0.427083333,-0.40625,-0.385416667,-0.364583333,-0.395833333,-0.416666667,-0.40625,-0.364583333,-0.375,-0.34375,-0.354166667,-0.375,-0.364583333,-0.385416667,-0.34375,-0.34375,-0.385416667,-0.395833333,-0.4375,-0.4375,-0.5,-0.40625,-0.416666667,-0.416666667,-0.46875,-0.5,-0.458333333,-0.458333333,-0.5,0.07099631,0.053763441,0.5,0.5,Mo0.5.Zr0.5
-0.25,-0.229166667,-0.25,-0.208333333,-0.09375,-0.125,-0.208333333,-0.270833333,-0.25,-0.208333333,-0.25,-0.125,-0.208333333,-0.229166667,-0.229166667,-0.25,-0.25,-0.09375,0,-0.25,-0.208333333,-0.270833333,-0.25,-0.208333333,-0.25,0,-0.208333333,-0.229166667,-0.229166667,-0.25,-0.25,-0.208333333,-0.25,-0.09375,-0.125,-0.25,-0.208333333,-0.270833333,-0.25,-0.208333333,-0.125,-0.427083333,-0.4375,-0.395833333,-0.4375,-0.364583333,-0.375,-0.411458333,-0.395833333,-0.375,-0.291666667,-0.270833333,-0.3125,-0.3125,-0.3125,-0.15625,-0.34375,-0.333333333,-0.291666667,-0.364583333,-0.375,-0.364583333,-0.380208333,-0.291666667,-0.40625,-0.270833333,-0.479166667,-0.34375,-0.375,-0.421875,-0.390625,-0.421875,-0.390625,-0.390625,-0.479166667,-0.333333333,-0.4375,-0.4375,-0.34375,-0.354166667,-0.479166667,-0.411458333,-0.375,-0.40625,-0.380208333,-0.375,-0.4375,-0.333333333,-0.4375,-0.3125,-0.4375,-0.5625,-0.5,-0.5625,-0.5625,-0.541666667,-0.479166667,-0.5625,-0.59375,-0.625,-0.635416667,-0.583333333,-0.645833333,0.06410854,0.050865559,0.31,0.69,Mo0.31.Zr0.69
-0.1875,-0.208333333,-0.25,-0.255208333,-0.3125,-0.25,-0.276041667,-0.25,-0.21875,-0.197916667,-0.25,-0.1875,-0.208333333,-0.291666667,-0.25,-0.1875,-0.203125,-0.1875,-0.25,-0.296875,-0.276041667,-0.25,-0.21875,-0.197916667,-0.25,-0.375,-0.208333333,-0.291666667,-0.25,-0.1875,-0.25,-0.255208333,-0.203125,-0.3125,-0.25,-0.296875,-0.276041667,-0.25,-0.21875,-0.197916667,-0.1875,-0.291666667,-0.34375,-0.3125,-0.291666667,-0.333333333,-0.354166667,-0.317708333,-0.291666667,-0.338541667,-0.34375,-0.354166667,-0.354166667,-0.3125,-0.328125,-0.375,-0.333333333,-0.291666667,-0.338541667,-0.354166667,-0.354166667,-0.333333333,-0.354166667,-0.359375,-0.322916667,-0.375,-0.333333333,-0.333333333,-0.375,-0.328125,-0.338541667,-0.3125,-0.359375,-0.354166667,-0.354166667,-0.354166667,-0.3125,-0.3125,-0.3125,-0.322916667,-0.333333333,-0.3125,-0.348958333,-0.296875,-0.333333333,-0.34375,-0.3125,-0.354166667,-0.3125,-0.333333333,-0.333333333,-0.354166667,-0.375,-0.34375,-0.375,-0.34375,-0.333333333,-0.333333333,-0.375,-0.375,-0.375,-0.354166667,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
-0.234375,-0.229166667,-0.25,-0.213541667,-0.25,-0.25,-0.255208333,-0.239583333,-0.239583333,-0.244791667,-0.265625,-0.25,-0.239583333,-0.229166667,-0.25,-0.21875,-0.244791667,-0.1875,-0.1875,-0.213541667,-0.213541667,-0.229166667,-0.239583333,-0.229166667,-0.213541667,-0.25,-0.203125,-0.260416667,-0.25,-0.25,-0.270833333,-0.239583333,-0.234375,-0.229166667,-0.208333333,-0.255208333,-0.239583333,-0.21875,-0.239583333,-0.239583333,-0.208333333,-0.3125,-0.34375,-0.333333333,-0.322916667,-0.307291667,-0.3125,-0.325520833,-0.317708333,-0.3125,-0.322916667,-0.3125,-0.333333333,-0.34375,-0.3125,-0.333333333,-0.333333333,-0.3125,-0.322916667,-0.338541667,-0.34375,-0.3203125,-0.333333333,-0.330729167,-0.325520833,-0.325520833,-0.333333333,-0.325520833,-0.338541667,-0.330729167,-0.317708333,-0.317708333,-0.3359375,-0.309895833,-0.328125,-0.341145833,-0.315104167,-0.322916667,-0.322916667,-0.34375,-0.330729167,-0.3359375,-0.325520833,-0.3125,-0.307291667,-0.315104167,-0.333333333,-0.333333333,-0.34375,-0.322916667,-0.328125,-0.34375,-0.3671875,-0.359375,-0.375,-0.354166667,-0.375,-0.354166667,-0.3671875,-0.375,-0.364583333,-0.375,-0.375,0.069984034,0.051365827,0.63,0.38,Mo0.63.Zr0.38
